nitrogen,phosphorus,potassium,temperature,humidity,ph_level,rainfall_mm,soil_type,recommended_crop
78.53207823312408,29.28028608767108,80.01082869935497,31.702823581956068,36.783436981538614,5.328038443823914,112.03122217420069,loam,wheat
61.1452074143797,47.6975791649228,41.526945738234076,31.396989874314144,80.44467096686317,6.5594276278050945,166.9982663832418,sandy,rice
83.09026158305727,32.53273566810171,70.85001881797997,22.205586995855008,82.05520482091636,6.455066680112372,94.83257000501067,clay,lettuce
50.93397275668964,70.00574409613255,58.29129243034875,24.858360889184464,62.36586319218833,6.979078266998014,125.0994235400243,sandy,wheat
81.55651312468768,55.75477805414189,113.39954242089107,24.96792491807692,59.8041163348554,5.76760454457691,138.87886824165227,sandy,wheat
101.61122419618496,45.94894576221225,41.83624455289933,22.877593921543802,78.40948460519522,7.168928754083098,134.87348475678573,peaty,lettuce
51.36572819591656,52.178903815200954,64.80045941937748,28.093442983645065,81.94286044717104,6.701235993897214,142.3402459689542,silt,soybean
71.89221394568897,53.20414917641971,77.15091742012497,19.714220900721667,62.88526053828318,6.076664611136484,69.86171834661619,sandy,tomato
62.29601696565285,74.90894360221913,41.220053223362164,31.841391772957405,41.074083654147124,6.198603473012803,113.95141858077531,loam,tomato
86.41422527805979,60.80207843627139,81.04033364479821,25.256374638757812,60.602371317366924,7.2721782931314385,94.47826213151119,silt,maize
34.28078294653819,27.600830147937348,39.933145135961325,29.48580372026882,70.27881177712905,7.1214368186609915,81.50110445149062,silt,soybean
74.439111350148,59.26062709141206,54.575683046714275,29.283876187787058,57.40918494293358,6.173251538091435,84.0044158300919,peaty,tomato
36.51648992350689,56.76550465414047,50.734343835134624,27.062470593638437,75.69194654249455,6.9018780584269495,141.59618099350325,silt,soybean
67.24240643373614,40.38063038320523,60.08676293824642,18.56332783020985,44.84620044123061,5.309570348881038,50.151424481918504,peaty,wheat
81.19367834825623,31.701377003518907,52.924098703054646,33.49614148893033,62.29977646301718,7.163764011620378,53.65102759945677,peaty,wheat
64.24774837970637,30.89960301160954,53.8632061783865,31.20154068728698,40.362873228922425,6.890981279191272,118.07545812827529,clay,wheat
53.36380124048976,21.970958621007817,63.73110818513287,24.352536454680987,71.72281938167527,6.519666930971098,193.09783902265036,loam,rice
63.298042430755316,29.577045132806433,66.30261523895159,28.099983419858827,89.74700120384699,7.25160012132312,124.62790825322301,loam,soybean
110.97248095414773,26.602265022188682,46.64596321400606,22.367120292972373,61.76304314950771,5.260982467199322,139.93330207479224,clay,lettuce
63.77776448123434,21.525486698952157,37.626102051019004,28.567569237250975,81.4100250863101,8.297057802522607,265.26243563040316,peaty,rice
81.6034641317279,30.188313839426446,12.0,28.33855731171918,54.99294247503478,6.126178465838283,71.33467605171056,clay,wheat
66.0578551803412,67.18764415417758,65.76916561868828,26.206825814806557,51.42953995478702,4.992785349766079,78.2530650009668,peaty,wheat
68.49408857708703,79.82273844443789,65.12658851534925,31.913697555115288,60.01127042337357,5.433550610224678,51.91857807721955,silt,wheat
49.69367019299891,86.31245518383295,42.28671969861473,31.192446018681725,53.553165150607576,7.33841571158682,126.17230313582247,sandy,wheat
65.61413886557347,47.26627452956219,46.285095309694626,29.2303610074104,60.72026431454752,5.396954812609477,34.71343341242094,clay,wheat
74.83246169621934,76.42364261538782,65.83979872576252,26.406808369450587,72.57321823364069,7.6754015675361424,117.0660375750121,loam,wheat
58.494037536655355,67.913196781078,72.29015452307873,34.67877995997996,70.9317509955505,5.39797787145155,29.75124404148842,loam,soybean
116.22598210247499,79.02598297409935,57.69153888121758,25.08406339432006,91.38310867587523,5.503658886160861,55.79001395742955,sandy,wheat
88.01315025129324,40.897107788527386,61.87707519871829,26.18278550737744,73.40119278078294,7.766733675182345,109.982169879596,clay,wheat
88.03028621175201,11.096902181441592,60.83075835367717,22.783848648535646,48.498991033221955,5.7096628697641245,86.62321076145534,peaty,wheat
95.64527118596837,24.124931080687848,62.735155822266016,24.579152833332106,62.75723049020863,7.402482042774143,134.59634903521592,silt,maize
107.44714700839683,45.218897773501794,45.29737731990313,25.880705915597503,71.87994866033955,6.65891602260834,45.35865602716484,silt,maize
72.53371388558048,52.10810994250029,122.41937690081409,36.38422305640835,54.34810639105888,6.241354974605741,24.510689898964827,clay,tomato
53.46020360902238,53.680890064626126,90.9404869013176,23.354580811281956,57.53365695891526,4.567439873235211,96.05337437003007,loam,soybean
40.25239646793223,38.47009030741067,40.95534132397788,26.528687228737216,39.8763457382939,5.179659279148108,222.10859116155638,silt,soybean
33.95216772432713,28.257859587816487,106.08592467971154,40.0,49.25493393879454,6.168575938890773,123.78555530172802,sandy,citrus
118.40353404335659,30.236572588291725,56.11333169738937,30.88668788030872,74.9562571914659,6.16145953589291,97.63973695161773,loam,maize
31.502917365640506,43.712872608456024,55.60670023978508,28.16084944813128,59.114764498895745,6.924384670290625,160.69936998009058,sandy,wheat
74.35202117471705,54.33161535118566,63.27572834186881,27.000421965457072,56.45507146331444,6.784844835505977,99.64923708725809,silt,tomato
128.60871265005665,76.32038824455437,71.26031726135602,23.184713951526163,50.20141644826531,7.5720286577799785,119.45120738309262,clay,wheat
83.4440152949651,16.597452234464534,84.25852355739633,29.272101691071814,50.23310904936835,6.075627673295046,119.50444623960857,clay,citrus
71.46907035397483,42.74091865553601,59.516281566416936,25.740113108965573,70.4410001936395,7.824342775693841,5.0,silt,wheat
63.36819259372884,51.177223584704045,69.10385575249039,25.14042709339355,39.89245148034268,6.795195935342699,200.00426177903017,silt,soybean
27.051880662348147,63.54890424656739,54.11539464505054,26.693378270855764,51.15362382873681,6.198989444879711,176.50245270844272,peaty,wheat
86.31434677565579,79.181608897379,90.25788533546465,29.195433394647882,95.0,6.895093842864469,150.53934972383826,clay,rice
61.69601330102817,49.19782468546569,45.261828240793356,31.947919672974265,49.14714203016215,7.204115308175895,94.51419183721623,peaty,wheat
102.79491861708495,61.51564179716268,105.69550778352324,30.653873455693223,42.84735590954815,6.439742144391619,40.539604407285125,loam,maize
55.48816441374431,75.202111798981,77.3008114615447,23.50534785710627,51.78052213695362,6.529503883588634,38.08919178403798,peaty,tomato
51.20807223289573,53.61617048792239,89.7274888665607,30.043807361122198,31.3393678624304,6.7739300561272335,108.96184652779179,peaty,tomato
81.58892799043541,77.09177426972172,12.482281356686173,24.044482874044473,77.45450116469368,5.076565040491452,186.17719764294299,clay,rice
80.31398515561844,63.23851174518127,48.29735212347693,31.068818449831053,85.09554489582462,6.709590218123451,117.89204909842827,clay,tomato
77.56961069988833,32.45978523469113,58.45931167423153,26.237387337738205,74.13430182965593,7.3998418222192655,46.78051549118749,sandy,wheat
66.49974715105182,74.66619985786151,44.15388250849846,22.8887499135484,71.2368990692991,7.259946671436788,105.62843305583627,sandy,lettuce
107.2108965322357,63.42229168619748,82.20368160536148,29.770582506620467,95.0,6.31535448002056,5.0,sandy,maize
114.91912212247995,39.76141024277714,64.5891306642328,33.547753424302634,42.363847343057195,5.3735175073044745,16.92971345846304,silt,wheat
47.76418387928813,55.913458908305884,74.5805082275065,28.381370896642768,45.39574585772213,4.5,107.98944719647102,clay,wheat
56.7902710581266,56.26894389089901,78.84688702931048,27.69120716029341,80.16212936601366,6.706290236703562,134.15355880808067,silt,soybean
50.26914863964329,44.76699455103375,66.72262631976697,31.102642377087093,61.700141244406844,6.969050530158901,90.37886644465415,sandy,wheat
66.70881931481235,62.93134275643331,14.16655109470026,20.517638359626197,44.28503364091487,4.5,67.69545579146528,peaty,wheat
90.98414919237673,42.87208680511365,66.74696196660445,32.44608748355397,89.24297811628307,6.437775858746474,179.44722392631684,loam,rice
72.57954643615506,32.926831971105685,47.73439154723036,19.59731743717492,53.78985834026156,6.177784980733014,149.1971760658231,silt,wheat
118.18155527264754,23.12073272321328,71.42785923823806,21.79728030421233,75.59515341541123,6.382022014381046,5.0,sandy,lettuce
95.99231576391756,37.109987169442846,49.18639427903469,21.65123794355155,57.53146757299911,6.8851013966254255,94.5915612484977,silt,lettuce
79.20253606390946,54.51459337071918,93.695879732676,25.286069245678103,44.37027493046829,7.460500174914785,86.768150534651,peaty,citrus
101.20858844816655,54.90078803728447,58.85269927511972,28.743879470231477,95.0,8.369282476148378,108.81596243230283,loam,wheat
74.48533661287811,67.37232283439494,41.70413521358367,28.665351863091274,67.5861944327383,6.782517390311798,59.164715672782684,loam,tomato
25.49211018734887,10.686298152156752,35.182781288249416,24.706623575303336,63.30893461361981,8.243508046186566,165.8296353449014,sandy,wheat
43.061448742434436,54.258752144117224,52.2301223275922,25.578180809799523,70.9652103906461,7.057254005277854,86.34078338637916,silt,tomato
99.78784291656204,27.445111929436727,62.15213749669444,39.98836863297916,71.5692758820044,7.789893055945555,110.03360979952645,clay,wheat
86.26175866923431,46.97790250093155,57.91021805205909,23.102588016372902,74.88482174332086,5.733616529732809,141.6071879972386,sandy,lettuce
100.38803612448548,54.597565330270136,55.13003039466339,29.269827896543482,63.0612311112574,7.341992412918635,5.0,loam,maize
60.602993692677906,12.16538408776804,26.118540074547077,33.81931114906955,82.32295971154697,5.852467790043689,22.362309917750665,silt,soybean
10.0,38.21708085721258,120.08996029393765,29.174421357318238,59.046843423208166,6.918572188550276,19.14729058530564,silt,soybean
61.67494584446621,49.79059451428329,59.93358435629484,30.954030608450402,73.51432361977683,7.101493416297197,67.13952447730824,silt,soybean
95.13883143549535,77.32086505723184,38.716411528366095,22.5615217214272,89.37254938112372,6.327790411974446,182.21017656366064,clay,rice
57.609000067018854,74.1908203728728,65.15565960333085,28.291144116613477,93.03548834671847,6.1744065703002455,53.23828472412729,peaty,tomato
57.44020217520608,56.142011111576494,24.421782267667652,30.187354513255606,59.37965891811611,7.533031394660207,5.0,silt,soybean
47.97615829708327,17.643573277786164,42.170492807265134,28.238329505544716,65.13237399280392,6.271960187946787,96.24483207409665,clay,wheat
75.69487073735841,29.84635124502406,78.96439138157722,30.31332985192742,74.16060700249761,7.000880098476137,121.30299004447627,peaty,citrus
126.98205247646989,46.43230492105482,54.63000275997016,23.23236209821311,51.48379727075461,5.379975391159032,56.116147772299485,clay,wheat
68.02094931374201,54.017312312958865,63.22740940525188,23.172323612851436,82.40295302431942,7.165471405070853,96.21934309178907,loam,tomato
51.71834794938806,57.87170257493639,66.5113660996665,19.759363702924762,66.91231590424952,6.735832230866943,55.51678674317354,loam,tomato
75.3156149994484,21.813195265359795,94.0684664002921,33.23974992529716,63.95972265115256,6.827108904055166,5.0,sandy,citrus
37.62226551257068,42.71197943726166,36.26880748575538,30.571982413153293,95.0,5.441046752513628,58.9395127753144,loam,soybean
76.59255431267805,77.00009067299317,32.66301649904233,28.24518061153471,95.0,5.0134167666386595,34.541193623479245,clay,wheat
58.13901501909653,38.6294085686026,81.50243090608747,28.20829859910419,39.60060704572595,6.96386936261073,73.23536119543922,sandy,citrus
105.6845220743547,36.70342434413544,46.72123320554634,29.705658054022656,80.20682371739099,6.903289427542584,12.292147543835554,clay,maize
85.06496431799103,29.382455069860818,67.64662667811832,19.8813278230047,75.14115436068901,5.774060986123365,34.45509423567131,loam,lettuce
89.98696382150719,52.349601390181526,47.264556766570465,34.255894245105324,60.949561254884124,6.528896906573841,119.79023962232306,loam,maize
52.64935384439882,56.48045328119873,49.197143668046614,24.941808388918954,89.80228223685346,5.56347255273881,5.0,peaty,wheat
115.10623586033304,93.88790314692605,52.27353762921604,17.315809796899075,63.0322563808649,6.242399345143398,94.55418874377587,loam,tomato
38.82513482618825,58.432100564576594,74.58817700686606,19.527971900903466,79.1871477071182,8.347416483751301,114.4578182840383,silt,soybean
60.55489546208183,45.44394214066462,76.76616240724547,18.346641972463907,70.63025124763683,6.148582445483471,206.6303757125825,peaty,lettuce
65.12316345346117,78.02197700015135,35.51022325323183,29.93629583401396,73.11040422065966,5.717857476921695,114.75678630503172,peaty,wheat
103.95052743128481,42.17174932284119,21.392896419925684,26.91218586761277,53.5612304833198,6.191893155202505,100.51267266731834,silt,maize
22.24173795156552,18.918149892227795,73.5696040526126,24.3864065191516,26.964090530870926,7.206359632947322,119.98033654008319,peaty,wheat
50.011504926978446,24.29705620095165,82.05938951154408,28.746753112802146,95.0,6.878169738852444,126.32367276941082,peaty,citrus
65.32601795696017,62.701965609614234,77.0020448299557,33.258625042825976,59.65883330180344,6.1081332743504335,78.64932559984109,silt,tomato
92.14244819301169,74.97073992534118,50.98782816441678,24.876131361034545,73.02523558191679,6.278814649988389,157.36295092269395,peaty,rice
10.0,33.1193091554959,43.2220079849253,15.398219938069275,52.58178489009914,5.676359495738667,93.93924400146433,sandy,wheat
101.16304496648738,43.58890827856736,37.26047071349231,26.715227293932355,84.7867779430616,5.621637065496586,54.91838138432033,sandy,wheat
85.63937085967825,44.012349916845594,77.53963257702739,26.931766041023515,79.22661836943307,5.568429697363423,104.33534420664529,silt,wheat
64.10067959783161,26.11396336612565,24.476529251151476,30.428745176373308,62.38476188451235,5.579947746517403,99.71015846921672,clay,wheat
101.58452800578047,8.0,26.080671442320167,22.385567790523663,91.37886186752526,6.754328284627367,147.20244822536748,clay,rice
38.07549426446555,27.84835424513053,72.74752920134505,27.29137165467723,76.77982110182603,6.3310961081643935,120.29790495500448,peaty,wheat
74.42733437734306,61.99981300352866,81.36819876666729,18.900640028041153,32.04370311454631,7.401570857886356,170.3248801294065,clay,citrus
41.42255545362655,14.522962682178687,64.37683570417282,31.654191131752647,95.0,6.964667814891306,84.55558168778677,loam,soybean
44.992342595623846,48.20612325007178,54.817647106753846,21.92466047135592,95.0,8.106651561864918,167.48267759554858,peaty,lettuce
44.21618886134443,63.390347837351015,77.35103382794965,29.212728121020266,87.99464427270044,7.071834028575149,145.70078299673844,silt,rice
87.83337593442188,54.13424534403791,19.193332886859594,27.418105387052787,59.100928658414,5.348143138123982,197.49991406154533,clay,wheat
118.4118695447997,72.465970805321,68.125122004541,33.753125604763284,68.19285088962921,6.682517549208002,44.85907462459094,silt,maize
81.11575652596753,49.086946711639506,30.736349195972853,26.744014440917017,66.72432697829106,8.117805049980177,154.18173306823752,silt,wheat
70.32047229456104,52.47817157641949,63.06109707450075,25.98543007602226,50.68116484178741,6.364053310153763,63.964595884111766,clay,tomato
34.9911649101519,57.20199266185563,71.39035183839763,18.066462443159608,66.03704580007796,7.396131247309931,163.25730563929764,peaty,lettuce
98.72343160078668,48.700437724226276,41.71891212874037,21.5815058632097,73.51367847600572,6.841352030928647,175.80321113827858,clay,lettuce
100.79943020957833,45.6198841824389,32.139058907339134,25.40446701494551,71.4756991169684,6.318125079149536,73.21582405572893,peaty,maize
77.08077481915717,38.92876065460901,46.92641399059102,28.557264171517197,61.56811871793272,6.719693950080517,120.02622125686675,sandy,wheat
38.09598796943591,39.33765977042258,96.5066465579951,21.189602436328563,34.133528816471504,4.82433936208174,106.60104706171681,loam,soybean
70.86568378491557,45.883004602347825,91.14055589428403,13.63582783448531,74.33494199089318,7.905294381623216,42.97205793095573,sandy,lettuce
59.36541766988294,34.44794548988482,40.53569489413931,25.3686899748848,90.83976453895207,8.153648007938768,86.52334262279187,silt,soybean
123.34168599380516,48.640376585723246,104.08858464082594,26.533506751732542,70.09692521673831,6.828927025378551,279.8369523652144,silt,rice
93.8359960956541,35.26923846087365,85.25594888662059,25.190837314578292,60.16399707358065,7.3177412239029005,106.7097073274134,silt,maize
77.80012560633057,48.251733993575264,70.07799503853043,29.124829487180747,37.00852907671336,7.09991540174858,50.988931909333466,clay,wheat
29.615624204336484,46.948597610543715,64.0155440795469,23.532469177138594,81.29650972268759,5.2920423502661835,82.61809381750926,silt,soybean
53.62352422187598,47.16142913389189,68.69274283153374,21.960535251882277,79.58852283929966,6.55670213150123,5.0,silt,soybean
15.159439668883131,47.778252727272395,56.6967843731275,26.482899432126832,67.55228069551652,6.703003855559163,157.1207285416565,silt,soybean
38.88906277430837,26.904511327785695,35.76022741070282,28.444583335843536,87.91915805834313,6.111794505584441,5.0,sandy,wheat
22.288199846909485,33.00533898967179,48.614506700114845,24.95805686372637,68.61729796769467,6.219428302259797,162.7136785798874,sandy,wheat
51.07151544092167,32.478276729440225,73.49301292449108,19.321789650369404,74.23506728512004,6.592297865353641,96.89066305450079,clay,lettuce
114.47173100017935,36.80026598469507,111.44715609257788,25.872842753859505,47.567736880476346,6.562927622895343,45.806513982467756,clay,maize
48.950836261221994,55.14659940027884,75.333970127603,23.889161498728708,83.79848232074241,7.54175698221902,183.996596610981,sandy,rice
84.82357539952022,72.54171681754258,16.860837728622613,25.410467256857686,54.12791589882518,6.607303275014653,73.57029294417944,sandy,tomato
65.3475804254075,81.87914784367288,57.92672488591092,29.06896158595107,64.28369072121224,6.56814195916115,105.33091742398393,sandy,tomato
82.55307384724847,68.97553563984918,101.53745594247991,28.548100409545835,77.43275017656964,5.46422194173299,100.16677916714087,loam,wheat
96.3281050167405,63.58743549150876,67.0786335870812,31.431969797839763,75.8522673439011,7.5802756324333895,120.91475363264111,loam,wheat
60.04044716401103,54.04514262479442,12.0,28.914428681925248,25.0,4.948882933335124,129.84727305175414,silt,soybean
83.37082144347026,27.076281957481253,44.90955099490547,33.85270494307066,60.25551789483718,8.518628281162687,104.89440807530096,silt,wheat
81.42501295267547,77.10373917297494,65.14465078864207,21.988280096545992,66.24436077289135,6.467950337428918,29.9392091289139,sandy,tomato
62.836702002456946,34.640542308046136,84.18458617249841,27.17305937092628,63.47526801363888,6.404436262439681,117.27171101233914,sandy,citrus
87.27079759131384,30.005179883951136,37.001896817089474,32.52339607701265,61.40261004472431,5.224842116662813,129.40969901607076,clay,wheat
82.97435456891523,20.447125369379286,67.50756117112655,30.67791546214187,73.99018322730021,7.068783335385255,27.765199605008803,silt,wheat
79.26912433989348,42.552844329531965,50.41303619060852,31.35277804709863,91.66839217078768,8.114933049140323,177.3144329328248,clay,rice
66.92744291435486,54.34896293447417,80.40374892282185,27.60588974649731,70.09222700658471,7.241377818688564,101.73945446857373,silt,citrus
49.57996578153748,40.53948481495455,77.21384906560982,27.01496645599978,73.44335962989341,7.103071317981971,84.38371954063147,silt,soybean
91.17494858163457,54.8191668622511,32.364485914124515,34.21152395593122,59.98808409988934,5.010414191133335,47.52259597275337,silt,wheat
41.41073550100698,48.939119735835604,55.427587866890306,25.315840161797034,77.91523144771966,6.805887825073434,122.38263288543574,silt,soybean
81.4751968052034,59.09042402404029,12.0,25.177808738677694,33.11663896816842,6.532453934118016,104.745186527661,sandy,tomato
99.27490369411105,69.37741906898017,66.86660115805681,24.4981946130155,75.7625778007318,6.024874126408118,104.92340417061581,silt,maize
97.61181687490149,37.96011577219038,81.33628734182003,30.387006843461513,52.72333092590686,7.376504715395661,143.4211489954328,peaty,maize
72.85392484643441,34.278177755502256,41.37905555418632,24.311687115484887,76.68151141267136,5.639937349338742,129.06317367409284,peaty,wheat
35.23084519140501,44.32676548010072,64.63154610977621,39.225650725294585,45.962949511674125,7.82481310984112,113.2413327693004,sandy,wheat
81.51281370444697,50.13026244098768,72.67344363668559,26.231574478189913,91.26480290331934,6.08917597019775,167.27290146985862,sandy,rice
51.957720634035354,46.91546676477684,36.27289874503474,29.2751186017376,91.12201531082454,6.430379438161231,94.17128657128498,sandy,wheat
38.790725034098045,43.872732236058454,23.772937766683334,22.435610066405864,71.62857673774617,7.687111877967256,259.5065973676227,peaty,rice
53.57561761801478,73.83540281961791,67.85005952963955,26.243761766268122,74.92151122761844,6.555724835311963,111.07176490867202,sandy,tomato
58.56667144085326,22.83402612362069,24.95299513947004,30.266224416406136,63.572798558628584,5.96351999030945,105.46780946977344,silt,soybean
92.25810308163757,51.24655097447517,46.254681520616785,33.13146477824475,93.26696804770611,6.945100989790568,158.55149312392496,sandy,rice
104.77487991078671,68.34178769528125,76.73838025070296,29.991735235374414,76.31456917354404,5.512396092907661,143.5397736272772,sandy,wheat
32.03720880845649,33.69720980774901,93.2855616273941,31.201100813470987,91.7983726349738,6.255493054681437,41.626313729777785,clay,citrus
63.2677584820304,49.83656335033034,63.89572919216023,32.66840239378351,62.21967319994487,6.816831024622632,50.62550678109667,clay,wheat
82.60888378522677,48.05595390334146,44.00447988117158,25.820853189125735,65.05318805575645,6.256860383596614,202.42376832472257,sandy,wheat
67.24351193537937,43.60987001680792,12.0,22.528963240102613,63.79082520869835,5.882732591441021,180.9939176357788,silt,lettuce
65.38174228890588,71.19199648772855,63.480911217208835,27.186139182107883,66.57925683659998,6.503416626459313,199.53372516774226,clay,wheat
10.0,11.97217660010378,48.963900054653266,27.072639409687845,79.0416707962242,6.925778478224728,83.86647479156863,peaty,wheat
98.53322341076935,66.54351725674915,66.41738795051758,31.81328786243421,72.36232421491405,5.994665275895405,143.37992614500024,silt,maize
73.09716743220298,48.02411724158077,97.35088573254978,14.745639357299567,45.31705327744689,5.4316366162630665,85.02066438371568,loam,wheat
62.87097124655116,20.868138340085146,38.35620722454017,22.695791607382148,95.0,8.121567752972432,82.3537820273443,sandy,lettuce
59.81966787140963,27.314328050610705,16.2048700825936,26.41559906795738,52.03436826809559,6.423634521504191,16.988678302608747,sandy,wheat
48.66471516731278,50.675287715450956,70.7890303468145,29.08735979371007,46.8721762534874,7.2692171571220054,60.988356686898236,sandy,wheat
87.72002160900458,47.808503820872524,28.966700022129253,25.41901147709406,73.84581987302028,7.051668842427139,97.24566564055698,sandy,maize
112.88980893682947,66.13519387775807,55.84030120640593,30.750609060684724,95.0,8.264436140704724,37.46000655476264,clay,wheat
44.05707288759978,74.72853816120931,36.601254779896706,20.387294333541604,60.22089390881525,6.8782040385271275,99.3681811363897,loam,tomato
51.784218628643416,35.86417568895884,44.90391045409499,22.602451856705287,95.0,6.767759964066999,153.77174799226063,sandy,rice
56.30583089267014,44.65277981065112,44.87470444711148,13.74145832540399,45.951851570434144,4.870443188017645,5.0,loam,soybean
36.52994871965312,71.84920222886936,60.93353197509549,33.45281881160587,74.575721230414,7.204302943143643,55.45066525824837,peaty,wheat
84.67062671739478,61.116856213338224,48.16046498639137,29.79770185308083,77.05900413719732,6.0054026409829255,43.247736225095274,silt,tomato
36.844406706848375,49.55709975458631,69.84823685094355,23.037370847710427,68.42536546121758,7.013483332524637,139.00048930659153,loam,soybean
113.45264336342967,70.98565497956479,37.96900561384294,35.41793104769011,59.50437592710856,7.440385531208985,108.73926443280989,clay,maize
58.45981740320491,15.461456524051208,57.88245175480765,19.203083823471957,83.47678777348436,7.865113391425323,61.16989558868204,sandy,lettuce
78.45518079053959,34.94295260385644,46.916366476717045,30.872473519326856,67.3833878105054,8.065683237737911,78.47721367133934,peaty,wheat
97.98141730928569,49.75344143324008,81.09867223386159,24.764211713350267,67.20705859917467,6.396051008630959,59.01685868348171,clay,maize
88.53828296828908,59.70448210041056,76.24531267773361,34.68482826958822,91.18951681978086,6.162549779135778,125.5178775138798,silt,maize
